timestamp,bitcoin_price,bitcoin_market_cap,bitcoin_volume,ethereum_price,ethereum_market_cap,ethereum_volume,ripple_price,ripple_market_cap,ripple_volume,bitcoin_pct_return,bitcoin_log_return,ethereum_pct_return,ethereum_log_return,ripple_pct_return,ripple_log_return
2026-02-07 08:03:19.483000+00:00,68383.07733115344,1367906511950.0864,98900944837.18527,2037.7896270878791,246281544051.67633,51610051759.71748,1.4135377425538096,86137359564.82455,8959727135.888924,-0.00240860720573266,-0.002411512566254206,-0.0059694010818795995,-0.0059872891795294805,-0.011653980007732101,-0.011722419883672546
2026-02-07 08:03:42.762000+00:00,68217.97168369128,1364569218074.1855,99158936638.75461,2025.5521933330022,244639222804.5057,51761984135.31453,1.415785075257468,86299351867.46368,8988726717.270697,-0.002414422601407895,-0.0024173420197434264,-0.006005248820686648,-0.006023352843213827,0.001589863953401327,0.0015886014576600078
2026-02-07 08:03:51.218000+00:00,68052.86603622913,1361231924198.2844,99416928440.32393,2024.198213644161,244454572659.4061,49611045078.0948,1.4180324079611266,86461344170.10281,9017726298.65247,-0.0024202661466938835,-0.00242319972512057,-0.0006684496668600826,-0.000668673178948583,0.0015873402982793383,0.0015860818052631717
2026-02-07 09:02:30.609000+00:00,68503.0750122388,1369604200204.4138,99303906320.82433,2022.8442339553196,244269922514.30646,47460106020.87507,1.4202797406647851,86623336472.74196,9046725880.034245,0.0066155770099380895,0.006593790116145999,-0.0006688967906970378,-0.0006691206019653315,0.001584824642258953,0.0015835701329621928
2026-02-07 09:02:30.721000+00:00,68349.63449550062,1366429779569.571,99182795804.5866,2021.4902542664784,244085272369.20685,45309166963.65534,1.4225270733684436,86785328775.38109,9075725461.416018,-0.0022399069926534176,-0.002242419336633629,-0.0006693445130937503,-0.0006695686241429355,0.001582316947368767,0.0015810664029058008
2026-02-07 09:02:31.906000+00:00,68196.19397876246,1363255358934.7283,99061685288.34888,2018.1116786576995,243633331033.83862,46444417341.68538,1.4247744060721022,86947321078.02022,9104725042.79779,-0.0022449354392416465,-0.0022474590844593157,-0.001671329160082835,-0.0016727273888143194,0.0015798171758776292,0.0015785705774820308
2026-02-07 10:00:17.946000+00:00,68042.75346202428,1360080938299.8855,98940574772.11115,2014.7331030489204,243181389698.47043,47579667719.71542,1.4202078832096536,86611460623.97,8985751570.348827,-0.0022499865137043384,-0.0022525215365856175,-0.0016741271776526956,-0.0016755300945490133,-0.0032050848492132245,-0.0032102321349261
2026-02-07 10:00:23.720000+00:00,68021.85344256091,1359338579568.5415,98596419881.85562,2011.3545274401415,242729448363.1022,48714918097.74546,1.4156413603472051,86275600169.91977,8866778097.899866,-0.00030716010743203626,-0.00030720729075997316,-0.0016769345794070967,-0.0016783422080864823,-0.0032153904484237827,-0.0032205709241070217
2026-02-07 10:03:23.925000+00:00,68000.95342309753,1358596220837.1975,98252264991.6001,2010.6392302537306,242571969674.109,47646770030.73132,1.4110748374847566,85939739715.86955,8747804625.450903,-0.0003072544837525726,-0.0003073016960825133,-0.0003556295902350515,-0.00035569284143422005,-0.003225762534466048,-0.0032309765221738944
2026-02-07 11:01:11.979000+00:00,67980.05340363414,1357853862105.8535,97908110101.34456,2009.9239330673195,242414490985.11578,46578621963.71718,1.4074354635865325,85684844992.46889,9097059096.954422,-0.00030734891808570364,-0.00030739615944439614,-0.00035575610763394216,-0.00035581940385045715,-0.002579150163793842,-0.002582481901511756
